#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-03-12T09:08:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e694b4935b2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=30	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/633/A53&tab:{J/A+A/633/A53/tceclass}&key:source=J/A+A/633/A53&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/633/A53/tceclass
#-order=I
#-out=recno
#-out=Name
#-out=Pplavall
#-out=Tdepth
#-out=Tdur
#-out=Tepoch
#-out=Tperiod
#-out=Sector
#-out=TIC
#-out=[M/H]
#-out=Teff
#-out=Tmag
#-out=Dist
#-out=logg
#-out=Mass
#-out=pmDE
#-out=pmRA*
#-out=RAJ2000
#-out=DEJ2000
#-out=rad
#-out=rho
#

#RESOURCE=yCat_36330053
#Name: J/A+A/633/A53
#Title: TESS planet candidates classification (Osborn+, 2020)
#Table	J_A_A_633_A53_tceclass:
#Name: J/A+A/633/A53/tceclass
#Title: Class probability estimates for each Threshold Crossing Event (TCE) (Tables A1 and A2)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(A18)	Unique Threshold Crossing Event (TCE) identifier, in the form TID_ndet_sector (IDTCE)	[ucd=meta.id;instr.sensitivity]
#Column	Pplavall	(F5.3)	Planet class probability (mean average over all 2-,3- & 4-class models) (pl_av_all)	[ucd=stat.fit.goodness]
#Column	Tdepth	(I6)	TCE Depth (TDEPTH)	[ucd=phot.flux.density;arith.ratio]
#Column	Tdur	(F7.3)	TCE Duration (TDUR)	[ucd=time.duration]
#Column	Tepoch	(F7.3)	Epoch of first transit (BJD-2454833.0) (TEPOCH)	[ucd=time.epoch]
#Column	Tperiod	(F7.3)	TCE Period (TPERIOD)	[ucd=time.period]
#Column	Sector	(I2)	TESS sector (1-4, 99=multi-sector) (sector)	[ucd=meta.code]
#Column	TIC	(I9)	Tess ID (from Tess input catalogue) (TID)	[ucd=meta.id]
#Column	[M/H]	(F7.3)	? Target star Metallicity (MH)	[ucd=meta.id;meta.main]
#Column	Teff	(F8.2)	? Target star effective surface temperature (Teff)	[ucd=meta.id]
#Column	Tmag	(F7.3)	Target star Tess magnitude (Tmag)	[ucd=phot.mag;em.opt]
#Column	Dist	(F13.6)	? Target star distance (d)	[ucd=pos.distance]
#Column	logg	(F9.6)	? Target star log surface gravity (logg)	[ucd=meta.id]
#Column	Mass	(F9.6)	? Target star mass in solar masses (mass)	[ucd=meta.id]
#Column	pmDE	(F11.6)	? Target star proper motion in declination (pmDEC)	[ucd=pos.pm;pos.eq.dec]
#Column	pmRA*	(F11.6)	? Target star proper motion in RA, pmRA*cosDE (pmRA)	[ucd=pos.pm;pos.eq.ra]
#Column	RAJ2000	(F10.6)	Target star right ascension (J2000) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Target star declination (J2000) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rad	(F9.6)	? Target star radii in solar radius (rad)	[ucd=meta.id]
#Column	rho	(F9.6)	? Target star density scaled to solar density (rho)	[ucd=phys.density]
#recno	Name	Pplavall	Tdepth	Tdur	Tepoch	Tperiod	Sector	TIC	[M/H]	Teff	Tmag	Dist	logg	Mass	pmDE	pmRA*	RAJ2000	DEJ2000	rad	rho
# 	 	 	ppm	h	d	d	 	 	[-]	K	mag	pc	[cm/s2]	Msun	mas/yr	mas/yr	deg	deg	Rsun	Sun
#--------	------------------	-----	------	-------	-------	-------	--	---------	-------	--------	-------	-------------	---------	---------	-----------	-----------	----------	----------	---------	---------
    5561	000370234343_01_99	0.001	   230	  0.496	1325.45	  0.211	99	370234343	       	 7335.00	  9.151	   237.725000	 4.142860	 1.663350	  -9.400000	   4.000000	105.169877	-77.154884	 1.812490	 0.279357
    5562	000167892940_00_02	0.001	  1260	 12.997	1365.10	 14.627	 2	167892940	       	 5888.00	 11.119	   184.195526	 4.582390	 1.067900	  12.901400	  10.141500	105.319282	-60.278591	 0.875562	 1.591000
    5563	000308451526_01_04	0.001	 15170	  3.294	1416.30	 11.304	 4	308451526	       	 4011.00	 11.025	             	 4.615780	 0.626662	           	           	120.733288	-64.073593	 0.645421	 2.330790
    5564	000306740183_01_99	0.001	   760	  4.493	1325.33	  1.279	99	306740183	       	 5428.00	 10.868	   140.318344	 4.558960	 0.945734	  -2.285720	  -7.319120	120.730492	-70.930260	 0.846483	 1.559240
    5565	000271892453_00_99	0.001	  1500	 17.230	1365.89	 14.161	99	271892453	       	 3469.00	 12.334	             	         	         	 361.030000	  98.050000	113.070907	-72.364375	         	
    5566	000179637387_00_04	0.001	  7680	  6.541	1411.74	  0.899	 4	179637387	       	 8768.00	 12.107	             	 4.103030	         	  -1.243040	   4.086900	 80.571805	-67.949158	         	 0.172236
    5567	000389308200_02_01	0.001	 24450	 22.373	1328.75	 11.939	 1	389308200	       	 3684.00	  8.225	             	         	         	  -3.923860	   5.048700	310.553418	-36.132815	         	
    5568	000012418307_00_02	0.001	 12660	  9.953	1364.74	 10.847	 2	 12418307	       	 5947.00	 13.197	             	         	         	  -4.261390	  14.295000	  1.921175	-29.646617	         	
    5569	000149347629_02_99	0.001	 12380	  2.333	1329.69	 27.066	99	149347629	       	 3098.00	 12.746	             	         	         	  31.248500	  26.995600	 83.648274	-60.182814	         	
    5570	000425997777_00_99	0.001	  2570	  2.869	1364.61	 29.066	99	425997777	       	 3935.00	 12.278	             	 4.630680	 0.611910	 -43.634900	  -8.377490	 55.465546	-63.234744	 0.626928	 2.483330
    5571	000349790953_00_04	0.001	  5600	  3.273	1411.30	  1.552	 4	349790953	 -0.530	 4997.10	 10.237	  1762.516110	 2.360000	 0.827920	   6.580090	  -2.892530	113.454821	-61.292480	 0.852822	
    5572	000279615427_03_99	0.001	  1700	  3.609	1327.56	 27.829	99	279615427	       	 3993.00	 10.163	    57.258780	 4.676720	 0.674000	 310.920000	 -51.610000	106.460600	-58.809100	 0.624000	 2.774000
    5573	000234347951_00_99	0.001	313700	  3.500	1331.36	 23.304	99	234347951	       	 5715.00	 10.400	   283.277800	 3.987790	 1.019070	   8.676290	  34.200600	 39.106075	-70.970596	 1.695990	 0.208898
    5574	000238018633_00_02	0.001	   490	  9.438	1365.14	 14.393	 2	238018633	       	 5120.00	  8.977	   186.967500	 3.474600	 0.861710	  28.314600	  10.245900	103.108838	-52.457404	 2.815750	 0.038599
    5575	000161335095_00_01	0.001	   480	 12.717	1326.67	 13.980	 1	161335095	       	 5961.00	  9.805	   184.754227	 4.188650	 1.092330	 -15.168500	  21.395200	343.719647	-48.801992	 1.393370	 0.403789
    5576	000260972404_01_99	0.001	   910	  3.155	1348.56	 29.939	99	260972404	       	        	  4.696	   289.991516	         	         	  -1.342340	 -17.757000	 75.055130	-78.300087	         	
    5577	000382631678_00_04	0.001	  3490	  1.880	1411.22	  0.332	 4	382631678	       	 7189.00	 11.051	   502.717000	 4.153540	 1.608565	  11.510500	  -4.887470	118.812437	-60.805298	 1.760620	 0.294744
    5578	000279727153_01_99	0.001	  1270	  7.818	1349.48	 53.116	99	279727153	       	 4800.00	 10.530	    90.145900	 4.521150	 0.775720	 -43.830000	  46.100000	 50.561850	-62.433160	 0.800741	 1.510880
    5579	000055848818_01_01	0.001	   650	  0.813	1325.30	  0.317	 1	 55848818	 -0.102	 5803.13	 10.932	   249.277100	 4.245870	 0.950496	 -13.737600	  -3.432340	 75.831115	-62.198113	 1.017140	 0.903250
    5580	000041170928_00_04	0.001	   710	  7.698	1417.09	 16.400	 4	 41170928	       	 5938.00	  9.476	   121.221504	 4.439950	 1.084310	  27.669900	 -13.158200	 91.216873	-67.700820	 1.039480	 0.965395
    5581	000166975595_00_04	0.001	  2310	  1.314	1417.01	 16.557	 4	166975595	  0.205	 5332.19	 10.324	   120.108376	 4.720000	 0.904696	  25.729100	   0.480026	 94.917379	-71.487777	 0.858730	 1.428670
    5582	000391887390_00_99	0.001	 44990	  0.675	1328.23	 19.132	99	391887390	       	 5456.00	  9.530	    85.192650	 4.531620	 0.953131	  25.388500	 -24.880000	 82.678155	-70.919694	 0.876963	 1.413220
    5583	000300033857_00_99	0.001	   150	  0.640	1325.44	  0.274	99	300033857	       	 7580.00	  9.082	   254.807663	 4.064660	 1.760220	 -26.972800	   9.312420	107.449726	-70.674011	 2.040180	 0.207282
    5584	000123405765_01_03	0.001	  5790	  2.099	1386.01	  0.575	 3	123405765	       	 5652.00	  9.238	   146.349136	 4.032650	 1.003070	 -45.759800	   7.883940	 32.379689	-30.972726	 1.597910	 0.245852
    5585	000150145456_00_04	0.001	  1010	  1.522	1410.96	  0.430	 4	150145456	       	 5224.00	  9.688	    93.476000	 4.455580	 0.890419	  95.860000	  29.240000	 92.958302	-60.842963	 0.925166	 1.124440
    5586	000471015500_01_03	0.001	  7740	  4.300	1390.18	 14.461	 3	471015500	       	 3621.00	 11.259	             	 4.810410	 0.479000	           	           	 25.113200	-14.801300	 0.451000	 5.221630
    5587	000382420379_00_01	0.001	  1270	  2.157	1335.37	 13.596	 1	382420379	       	        	  2.183	   152.905200	         	         	 -17.700000	  33.400000	335.685212	-45.947887	         	
    5588	000220042007_01_04	0.001	 16680	  2.651	1411.10	  0.919	 4	220042007	       	 9038.00	 10.111	   636.563538	 4.082680	 2.283630	   7.424890	   5.270280	 79.560517	-45.579735	 2.276070	 0.193673
    5589	000439400781_00_03	0.001	   750	  8.841	1392.57	 11.961	 3	439400781	  0.052	 5396.86	  9.374	    76.357830	         	 0.926726	 -32.155300	  64.700200	 13.485606	-12.207299	 0.830898	 1.615500
    5590	000294754396_00_99	0.001	  2350	  3.419	1326.99	 36.007	99	294754396	       	 3736.00	 10.670	             	         	         	  31.430300	  50.092600	 71.004173	-66.401001	         	
    5591	000092866508_00_01	0.001	  2940	  2.229	1329.81	 13.521	 1	 92866508	       	 5105.00	 10.389	    97.225100	 4.569270	 0.857566	 -29.053100	  71.839100	317.746652	-33.425472	 0.796548	 1.696800
    5592	000402324760_00_02	0.001	 91980	  4.359	1354.26	  0.363	 2	402324760	       	 5818.00	 11.421	   286.745000	 4.337870	 1.046917	   1.600000	  25.500000	353.783745	-15.822220	 1.148780	 0.690559
    5593	000278899461_00_99	0.001	    70	  4.639	1325.75	  1.531	99	278899461	       	 6371.09	  8.055	    77.329350	         	 1.272460	  55.969700	 -54.202200	101.178493	-57.440295	 1.255030	 0.643698
    5594	000277173650_03_99	0.001	 13460	  1.669	1349.38	 43.356	99	277173650	       	        	 10.865	             	         	         	  -1.315620	   2.815880	 84.196656	-69.497841	         	
    5595	000055298910_00_01	0.001	   550	  4.496	1335.42	 13.986	 1	 55298910	       	 3395.00	  3.106	   192.307700	         	         	 -45.000000	  13.000000	 76.891767	-63.399724	         	
    5596	000150320620_01_03	0.001	   360	  5.940	1392.87	  9.952	 3	150320620	       	 3531.00	  4.426	   327.868866	         	         	  16.800000	 -17.200000	 95.756117	-63.683108	         	
    5597	000306473635_00_99	0.001	  1130	  5.667	1349.39	 55.411	99	306473635	       	 3792.00	  8.076	  3277.232180	         	 0.577090	   4.835790	  -0.215655	118.843189	-71.864998	 0.584495	
    5598	000211336323_00_01	0.001	  2030	  3.893	1325.99	 17.215	 1	211336323	       	 4970.00	 10.565	   113.965000	 4.498710	 0.820554	  25.640000	  75.630000	320.437867	-30.228548	 0.845110	 1.359460
    5599	000025132999_01_04	0.001	  5650	  1.995	1415.38	 13.656	 4	 25132999	       	 4014.00	 10.773	    64.427500	 4.615230	 0.627204	 105.901000	   9.749920	 62.029480	-71.450237	 0.646104	 2.325420
    5600	000260352096_00_01	0.001	 75580	  1.850	1325.70	  0.781	 1	260352096	       	 3896.00	 14.712	             	         	         	  15.560300	  -0.513032	 94.789207	-56.946842	         	
    5601	000425934477_00_99	0.001	  2060	  4.324	1349.40	 28.400	99	425934477	 -0.860	 4261.80	  9.158	   951.856900	 1.280000	 0.666277	   3.369050	   2.457680	  4.711456	-63.089112	 0.694245	
    5602	000391894459_00_99	0.001	   330	  0.547	1325.47	  0.211	99	391894459	       	 7379.00	  9.327	   266.023926	 4.101750	 1.680340	  10.566800	 -14.492600	115.668420	-66.342690	 1.910020	 0.241148
    5603	000070761941_00_02	0.001	118060	  3.202	1354.24	  0.267	 2	 70761941	       	 4878.00	 11.601	   169.885000	 4.511390	 0.795942	   7.245360	  69.124300	  0.788321	-34.938509	 0.820274	 1.442130
    5604	000164681172_00_03	0.001	309970	  2.500	1388.20	  4.906	 3	164681172	       	 5481.00	  9.769	   149.330612	 4.166470	 0.959682	 -10.016200	 -12.021400	 24.566597	-21.077358	 1.339810	 0.399023
    5605	000299901449_00_03	0.001	   360	  2.219	1392.71	  9.969	 3	299901449	 -0.040	 6207.17	  7.150	    89.891680	 4.260000	 1.312980	 267.727000	  -5.250090	106.404885	-71.272267	 2.383290	 0.096990
    5606	000167303776_03_04	0.001	 55310	  4.193	1414.79	 13.368	 4	167303776	       	 3152.00	 14.131	             	         	         	  35.737900	   6.547460	 98.033297	-68.178318	         	
    5607	000147456328_01_03	0.001	   570	  0.993	1386.19	  0.273	 3	147456328	       	 4828.00	  9.653	   732.870800	 2.400710	 0.782899	  -2.550760	   0.267013	 40.957731	-39.253048	 8.751490	 1.486340
    5608	000260504147_00_02	0.001	136970	  5.389	1357.75	  4.198	 2	260504147	       	 6306.00	  8.529	   206.186000	 3.666700	 1.239230	   0.300000	  -0.700000	 96.430160	-55.161774	 2.706700	 0.062493
    5609	000038396965_09_99	0.001	   250	  1.994	1335.37	 28.802	99	 38396965	       	 3361.00	  2.345	   150.375931	         	         	  37.000000	   1.700000	 60.224175	-62.159233	         	
    5610	000349642881_03_99	0.001	 92870	  2.140	1326.11	  1.473	99	349642881	       	 4985.00	 15.070	             	         	         	  15.246200	 -10.776500	111.788060	-60.796623	         	
    5611	000142198723_00_03	0.001	  1510	  2.681	1392.71	 11.948	 3	142198723	       	 5720.00	 10.341	   147.061800	 4.500460	 1.020360	  26.721400	  31.160200	 37.923287	-43.641945	 0.940505	 1.226510
    5612	000260353507_01_04	0.001	   220	  1.168	1411.15	  0.333	 4	260353507	       	 6679.00	  8.251	   105.245209	         	 1.578450	   9.681660	  -0.366203	 94.766450	-53.973335	 1.509940	 0.458513
    5613	000300015238_00_02	0.001	 15610	  1.313	1359.06	 12.103	 2	300015238	       	 6480.00	  5.288	    49.652400	 3.618790	 1.321990	 101.100000	  25.300000	107.176465	-70.497100	 3.420490	 0.417713
    5614	000065347864_00_04	0.001	 19860	  1.305	1411.13	  0.320	 4	 65347864	       	 3159.00	 11.403	             	 5.040190	 0.197000	 -36.100000	 110.690000	 39.823500	-26.821900	 0.222000	18.005600
    5615	000279088163_00_99	0.001	  1060	  8.977	1334.81	 26.730	99	279088163	  0.147	 5218.39	 10.578	   125.461723	 4.662180	 0.901135	 -14.088300	  13.814300	102.721596	-55.910995	 0.863330	 1.400420
    5616	000349156098_02_99	0.001	  1060	  3.438	1325.50	  1.201	99	349156098	  0.017	 5661.22	  9.757	   118.822960	 4.380920	 1.086720	 117.388000	 -77.576800	108.183388	-64.709052	 1.107770	 0.799409
    5617	000280831485_02_99	0.001	   670	  0.425	1354.18	  0.219	99	280831485	       	 7301.00	  9.711	   270.567169	 4.250530	 1.650380	  -2.564820	 -12.002500	 44.882730	-70.252312	 1.594930	 0.406779
    5618	000237910557_00_99	0.001	  1460	  2.381	1325.50	  0.679	99	237910557	       	 3052.00	 12.824	             	         	         	 -26.673400	  87.010900	 21.994810	-60.540093	         	
    5619	000167722437_03_99	0.001	   190	  0.525	1325.50	  0.212	99	167722437	       	 7298.00	  8.410	   154.423900	 4.224380	 1.649240	  -7.675000	 -19.043700	103.301544	-61.651404	 1.643100	 0.371785
    5620	000146728657_01_04	0.001	   210	  3.316	1411.54	  0.891	 4	146728657	       	 6972.00	  8.089	   147.493000	 4.055470	 1.528680	   8.500000	   1.700000	 45.221120	-45.280179	 1.921480	 0.215481
    5621	000062762261_00_01	0.001	152050	  9.766	1332.17	 19.160	 1	 62762261	       	 5011.00	 10.190	   111.516000	 4.492590	 0.831714	 -53.320000	  22.000000	336.502296	-31.536347	 0.856850	 1.322090
    5622	000177349901_00_02	0.001	 13480	  1.204	1361.53	 18.546	 2	177349901	       	 5509.00	  9.804	    94.786700	 4.412780	 0.966952	 -79.190000	 -25.930000	104.259072	-72.038117	 1.012810	 0.883125
    5623	000149154577_01_03	0.001	  2130	  2.419	1392.66	 12.013	 3	149154577	       	 5297.00	 10.354	   116.336494	 4.555490	 0.910436	  59.938200	  10.144600	 81.148621	-60.883920	 0.833866	 1.570220
    5624	000234549227_00_01	0.001	   840	 12.063	1326.66	 13.798	 1	234549227	       	 5734.00	 10.210	   159.762955	 4.395750	 1.024010	  26.263500	  50.670300	 17.133152	-64.442489	 1.062900	 0.852760
    5625	000147083089_00_01	0.001	531250	  1.500	1325.51	  0.544	 1	147083089	       	 5191.00	 11.556	   233.763000	 4.461890	 0.881323	  -5.594580	  29.178500	321.196411	-47.180696	 0.913767	 1.155120
    5626	000070744273_00_02	0.001	 13200	  4.308	1356.76	 14.039	 2	 70744273	       	 4802.00	 11.493	             	         	         	   1.738700	  19.779600	  0.734938	-30.079102	         	
    5627	000055497281_00_99	0.001	     0	  5.000	1330.90	 14.906	99	 55497281	       	 6135.00	  7.191	    66.733850	         	 1.142300	 130.940000	  49.702300	 71.717728	-60.603522	 1.604560	 0.276511
    5628	000332954831_00_04	0.001	  1840	  3.662	1416.88	 11.775	 4	332954831	       	 5426.00	  9.736	    96.341330	 4.510180	 0.945203	 -12.129700	  60.524700	 35.706804	 -2.822051	 0.895136	 1.317830
    5629	000300743667_01_99	0.001	   760	  4.145	1332.54	 16.880	99	300743667	 -0.033	 5982.86	  9.634	   141.676224	 4.244360	 1.283440	  80.677200	 -43.686800	116.377112	-70.425094	 1.260740	 0.640470
    5630	000092993104_02_03	0.001	  2670	  1.301	1392.07	  6.156	 3	 92993104	       	 3406.00	  9.449	    21.992195	 4.910780	 0.341000	 -74.290000	 182.980000	 28.461600	-14.997300	 0.339000	 8.752970
    5631	000141407159_00_02	0.001	  6870	  5.653	1366.12	 13.368	 2	141407159	 -0.120	 5894.80	 10.049	   179.483600	 3.870000	 1.198350	  -8.321710	  16.046600	 83.842246	-72.510828	 1.324150	 0.516145
    5632	000307032969_00_99	0.001	  1750	  1.594	1349.35	 30.829	99	307032969	       	 5538.00	 10.459	   169.662430	 4.386580	 0.974404	  50.584800	  -8.126600	123.200676	-69.187622	 1.047840	 0.846943
    5633	000305048087_00_02	0.001	  6530	  1.173	1355.25	  5.434	 2	305048087	       	 3139.00	 13.458	             	 5.049440	 0.187000	-332.690000	 162.540000	353.242700	-29.415100	 0.214000	19.081000
    5634	000260654645_01_03	0.001	 44980	  0.719	1386.27	  0.364	 3	260654645	       	 6826.00	 12.443	   909.510000	 4.184690	 1.472903	   6.051200	  -1.026830	 98.188448	-57.805508	 1.625390	 0.343004
    5635	000161175802_00_01	0.001	  5190	 10.471	1337.51	 13.543	 1	161175802	       	 3308.00	 13.027	    93.508575	 4.962240	 0.279000	 -23.340000	 168.610000	340.399600	-52.306100	 0.289000	11.558700
    5636	000206609630_00_99	0.001	 18460	  0.710	1325.49	  0.335	99	206609630	       	 3332.00	 12.186	             	 4.949640	 0.294000	 -16.690000	-116.970000	 22.551000	-59.583200	 0.301000	10.780700
    5637	000167088607_00_02	0.001	   140	  2.633	1356.11	  5.017	 2	167088607	       	        	  4.179	   168.076385	         	         	  34.306400	  26.373500	 95.659472	-69.984045	         	
    5638	000260162199_00_99	0.001	 91290	  1.770	1325.35	  0.269	99	260162199	       	 4609.00	 11.734	   147.308000	 4.542260	 0.729884	  43.024300	 -37.211400	 92.804121	-55.953235	 0.758076	 1.675390
    5639	000350445771_02_03	0.001	  3320	  3.653	1390.30	 14.477	 3	350445771	 -0.170	 6474.57	 10.998	             	 4.263630	 1.594220	  19.156900	  -8.343820	 85.467440	-56.740516	 2.124620	 0.166228
    5640	000229143092_01_99	0.001	 69150	  4.224	1354.15	  0.352	99	229143092	       	 5556.00	  9.687	   150.161240	 4.168760	 0.978986	 -43.417900	   4.879680	 26.521788	-49.568274	 1.349650	 0.398211
    5641	000358069227_00_02	0.001	  7440	  1.515	1354.17	  0.399	 2	358069227	       	 5745.00	  8.860	   140.200958	 3.958860	 1.026900	  14.763300	  21.180200	 38.504602	-65.609543	 1.760140	 0.188316
    5642	000012470194_04_02	0.001	   170	  2.051	1359.17	 14.495	 2	 12470194	       	        	  4.276	   250.150269	         	         	 -78.302500	  37.483000	  3.426062	-26.022335	         	
    5643	000244163413_00_03	0.001	151840	  2.942	1387.70	  1.788	 3	244163413	       	 5848.00	  9.777	   186.690887	 4.112410	 1.055660	 -33.212400	 -44.342100	  5.163972	 -5.143123	 1.495440	 0.315658
    5644	000238198771_00_02	0.001	   210	  3.108	1356.15	  5.007	 2	238198771	       	        	  5.387	   357.946000	         	         	  -1.711040	  30.600400	 57.579505	-75.895645	         	
    5645	000038396965_07_99	0.001	   500	  5.102	1347.62	 23.597	99	 38396965	       	 3361.00	  2.345	   150.375931	         	         	  37.000000	   1.700000	 60.224175	-62.159233	         	
    5646	000141865875_02_03	0.001	   250	  0.415	1385.97	  0.223	 3	141865875	       	 7365.00	  7.672	   115.528404	         	 1.852540	  17.588500	 -14.680400	 93.802432	-77.052317	 1.864860	 0.285646
    5647	000300601006_01_03	0.001	  2000	  4.777	1390.16	 14.477	 3	300601006	  0.170	 5652.08	  9.926	   126.335700	 4.491360	 1.132020	  35.044200	 -12.007300	113.121855	-70.449348	 1.115120	 0.816374
    5648	000238895369_00_01	0.001	   870	  9.422	1334.77	 14.674	 1	238895369	       	 6427.00	  9.455	   162.133600	 4.294010	 1.296800	  27.339900	  13.679600	 93.614436	-52.282542	 1.344760	 0.533260
    5649	000278078903_00_01	0.001	  6220	  2.996	1326.66	 22.535	 1	278078903	       	 4816.00	 11.323	   137.493000	 4.519210	 0.779810	  46.825600	 -20.643800	106.642148	-78.680327	 0.804640	 1.496870
    5650	000177075997_01_04	0.001	   880	  2.761	1414.00	 13.635	 4	177075997	       	11803.00	  5.515	   171.232880	         	         	  26.000000	   3.800000	102.862585	-70.963386	         	
    5651	000212296228_00_01	0.001	  2670	  3.340	1330.29	 11.339	 1	212296228	 -0.160	 5650.70	  9.963	   148.006500	 3.650000	 1.085340	 -53.197800	  -9.242160	309.485502	-26.314344	 1.201430	 0.625850
    5652	000382517745_02_02	0.001	  1480	  5.647	1366.06	 13.444	 2	382517745	       	 5518.00	 10.590	   200.395676	 4.255020	 0.969274	  17.488400	  -8.627960	117.452114	-64.042389	 1.215980	 0.539097
    5653	000041898474_00_02	0.001	  2160	  4.019	1357.33	  8.368	 2	 41898474	       	 5381.00	  9.604	    97.871500	 4.423930	 0.933188	 -49.082300	 -28.453500	 21.605805	-41.463628	 0.982276	 0.984621
    5654	000278863150_00_03	0.001	 50980	  1.680	1386.18	  0.521	 3	278863150	       	 5093.00	 15.365	             	         	         	  18.233400	  -2.653700	100.643070	-58.947025	         	
    5655	000029779873_03_99	0.001	  1540	  3.155	1325.73	  1.003	99	 29779873	       	 3211.00	 12.495	             	         	         	           	           	 64.806456	-71.353104	         	
    5656	000358176584_00_99	0.001	  9360	  2.201	1333.71	 23.656	99	358176584	       	 3943.00	 11.192	             	 4.629000	 0.613566	 108.607000	 -93.553600	107.165857	-76.706532	 0.628991	 2.465630
    5657	000234505400_00_99	0.001	   170	  9.155	1325.99	  3.159	99	234505400	       	 6811.00	  8.739	   169.688446	 4.150990	 1.466980	  24.857300	  61.834700	 12.271762	-61.048770	 1.686290	 0.305934
    5658	000220557560_02_99	0.001	 10570	  2.605	1327.41	 44.670	99	220557560	       	 3170.00	 11.907	             	         	         	           	           	 44.361777	-63.691494	         	
    5659	000025118964_00_99	0.001	  8090	  8.857	1325.76	  2.036	99	 25118964	       	 3327.00	 11.994	             	         	         	  22.419500	  61.447300	 61.932211	-68.419762	         	
    5660	000229142860_02_99	0.001	   180	  2.403	1371.17	 29.591	99	229142860	       	 3556.00	  3.532	   208.333328	         	         	 -17.000000	  44.000000	 26.524910	-50.816220	         	
    5661	000382028425_00_03	0.001	  4130	 12.214	1389.45	  8.847	 3	382028425	 -0.060	 6877.10	  9.217	   264.103119	 4.560000	 1.392060	  35.151500	   9.078160	 78.424851	-56.441348	 2.064100	 0.158294
    5662	000237886201_02_99	0.001	   450	  6.186	1347.95	 31.521	99	237886201	       	 3520.00	  5.065	   507.710300	         	         	  18.884500	  28.633200	 20.588348	-61.329406	         	
    5663	000364588501_05_99	0.001	  2300	  7.812	1330.11	 61.087	99	364588501	       	 5551.00	  9.140	   114.724739	 4.123370	 0.977717	 100.502000	  36.327600	 85.402514	-76.072828	 1.421140	 0.340645
    5664	000207138379_00_99	0.001	 19290	  1.520	1356.60	 31.608	99	207138379	       	 2957.00	 12.913	             	         	         	  -7.048480	  87.545200	 43.882457	-57.047855	         	
    5665	000100103201_01_99	0.001	  1000	  3.925	1357.34	 18.790	99	100103201	       	 3601.00	  8.984	    24.275880	 4.797800	 0.547000	 -79.489200	-154.885000	 24.682800	-45.246300	 0.489000	 4.678010
    5666	000277298771_02_99	0.001	  6590	  1.813	1336.60	 39.684	99	277298771	       	 4726.00	 10.243	             	 4.529710	 0.757258	 106.161000	  63.840200	 84.567290	-69.392268	 0.783392	 1.575090
    5667	000260003140_00_02	0.001	   510	  4.138	1361.58	  9.462	 2	260003140	       	 5325.00	  9.283	    80.093100	 4.460800	 0.918060	 -56.086500	  10.598900	 91.031959	-58.200415	 0.933790	 1.127520
    5668	000030312676_00_99	0.001	   990	  3.541	1325.44	  1.103	99	 30312676	       	 8747.00	 11.268	   868.204000	 4.080220	 2.194745	   3.700000	  -4.000000	 74.286765	-66.390319	 2.237670	 0.195884
    5669	000055497281_03_99	0.001	     0	  5.000	1330.89	 14.906	99	 55497281	       	 6135.00	  7.191	    66.733850	         	 1.142300	 130.940000	  49.702300	 71.717728	-60.603522	 1.604560	 0.276511
    5670	000167656297_00_99	0.001	 45980	  2.086	1354.78	  1.133	99	167656297	       	 4476.00	 13.809	             	         	         	   4.294690	   2.179590	102.518767	-60.067206	         	
    5671	000149347480_01_99	0.001	   700	  1.720	1343.71	 44.063	99	149347480	       	 6188.14	  7.880	    68.166794	         	 1.221410	  32.204300	  25.764500	 83.608942	-60.104201	 1.226640	 0.661775
    5672	000350478801_00_03	0.001	  1700	  4.961	1392.68	 11.928	 3	350478801	  0.167	 5334.22	 10.671	   176.243225	 4.692320	 0.898117	  11.735100	  -1.555480	 85.668826	-58.508007	 1.072720	 0.727568
    5673	000369480949_00_03	0.001	  2420	  2.111	1390.49	 12.384	 3	369480949	 -0.390	 4635.30	 11.362	   158.851000	 4.800000	 0.649306	  12.070000	 118.510000	 23.366891	  0.988566	 0.535291	 4.233310
    5674	000231907973_04_99	0.001	  3250	  3.670	1346.71	 32.797	99	231907973	       	 4015.00	  9.717	    44.497684	         	 0.627384	 -56.272900	  88.003500	  6.311069	-61.513422	 0.646331	 2.323640
    5675	000260351540_02_02	0.001	  1000	  3.195	1355.61	 18.670	 2	260351540	       	 5027.00	  8.265	    50.189148	         	         	  45.006500	  14.091300	 94.803821	-58.054336	         	
    5676	000300244770_01_99	0.001	   380	  3.597	1342.25	 28.949	99	300244770	       	 3168.00	  4.965	   388.467865	         	         	  48.587400	  13.181100	109.811099	-67.187514	         	
